"","x"
"Lymphocyte Differentiation (GO:0030098)",0.0418196203866452
"Lymphocyte Mediated Immunity (GO:0002449)",0.00769049793963862
"Lymphocyte Migration (GO:0072676)",3.1966612347164e-11
"Lymphocyte Proliferation (GO:0046651)",2.37553577868719e-05
"Lysosomal Lumen Acidification (GO:0007042)",0.00178735741138231
"Lysosomal Membrane Organization (GO:0097212)",0.00271612215166192
"Lysosomal Microautophagy (GO:0016237)",0.0224556461460457
"Lysosomal Transport (GO:0007041)",4.70058870100953e-20
"Lysosome Localization (GO:0032418)",0.00298114881953165
"Lysosome Organization (GO:0007040)",0.0073651138838605
"Lytic Vacuole Organization (GO:0080171)",0.0122204310270417
"mRNA 3'-End Processing (GO:0031124)",0.000426664540952331
"mRNA Catabolic Process (GO:0006402)",1.17097200751219e-12
"mRNA Cis Splicing, Via Spliceosome (GO:0045292)",3.89703521175555e-05
"mRNA Cleavage Involved In mRNA Processing (GO:0098787)",0.0326594506798066
"mRNA Destabilization (GO:0061157)",5.58513146111966e-05
"mRNA Export From Nucleus (GO:0006406)",3.40718728926541e-06
"mRNA Metabolic Process (GO:0016071)",2.95272786095261e-13
"mRNA Methylation (GO:0080009)",0.00804309727767674
"mRNA Modification (GO:0016556)",0.000138913295493583
"mRNA Polyadenylation (GO:0006378)",1.76246590556942e-05
"mRNA Splice Site Recognition (GO:0006376)",0.00118092231286711
"mRNA Stabilization (GO:0048255)",4.862994058879e-07
"mRNA Transcription (GO:0009299)",3.49562947831105e-06
"mRNA Transcription By RNA Polymerase II (GO:0042789)",0.000685556447204201
"mRNA Transport (GO:0051028)",6.34025961782286e-09
"Macroautophagy (GO:0016236)",1.27334116327161e-13
"Macromolecule Catabolic Process (GO:0009057)",2.11316690149502e-16
"Macromolecule Modification (GO:0043412)",6.97060094643277e-10
"Macrophage Activation (GO:0042116)",2.05437579355036e-11
"Macrophage Activation Involved In Immune Response (GO:0002281)",2.43427413623348e-05
"Macrophage Differentiation (GO:0030225)",3.91138735979942e-06
"Maintenance Of Blood-Brain Barrier (GO:0035633)",3.42081900853423e-06
"Maintenance Of Protein Localization In Organelle (GO:0072595)",0.000428586025379876
"Maintenance Of Protein Location In Nucleus (GO:0051457)",1.46719044504584e-06
"Male Gonad Development (GO:0008584)",0.000148731012475549
"Maturation Of 5.8S rRNA (GO:0000460)",0.224781081790669
"Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",0.0777039109304844
"Maturation Of LSU-rRNA (GO:0000470)",0.000734034693123889
"Maturation Of LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",0.00435026212842706
"Maturation Of SSU-rRNA (GO:0030490)",0.000833299147060769
"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",9.48590713581043e-05
"Mature B Cell Differentiation Involved In Immune Response (GO:0002313)",1.1170929590035e-05
"Megakaryocyte Differentiation (GO:0030219)",0.0741473495075587
"Meiosis I (GO:0007127)",0.0368013525190505
"Melanosome Assembly (GO:1903232)",0.0346167573964808
"Melanosome Localization (GO:0032400)",0.000293508703958885
"Melanosome Organization (GO:0032438)",0.000193584950316734
"Melanosome Transport (GO:0032402)",0.00126091762709438
"Membrane Assembly (GO:0071709)",2.87587478409171e-07
"Membrane Fission (GO:0090148)",1.96576367323459e-06
"Membrane Fusion (GO:0061025)",8.15753050525075e-07
"Membrane Lipid Biosynthetic Process (GO:0046467)",0.00299948579339791
"Membrane Lipid Metabolic Process (GO:0006643)",0.00145168668744552
"Membrane Protein Ectodomain Proteolysis (GO:0006509)",2.93356433484181e-05
"Membrane Protein Intracellular Domain Proteolysis (GO:0031293)",0.0054018601534519
"Membrane Protein Proteolysis (GO:0033619)",3.30523744328711e-06
"Memory (GO:0007613)",6.18669260905135e-06
"Mesenchymal Cell Differentiation (GO:0048762)",0.00553426260811256
"Mesenchymal Cell Migration (GO:0090497)",0.0297449814675129
"Mesenchyme Morphogenesis (GO:0072132)",0.000802053144294495
"Mesoderm Development (GO:0007498)",0.0154236644615275
"Mesoderm Formation (GO:0001707)",0.00447155438989255
"Metal Ion Transport (GO:0030001)",7.41750550215896e-17
"Metallo-Sulfur Cluster Assembly (GO:0031163)",6.25423017218619e-06
"Metaphase Plate Congression (GO:0051310)",2.29769241285592e-08
"Methylguanosine-Cap Decapping (GO:0110156)",0.00130405802044276
"miRNA Processing (GO:0035196)",0.00974941473139684
"miRNA-mediated Gene Silencing (GO:0035195)",0.00022628405840194
"miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278)",0.0138960283053731
"Microglial Cell Activation (GO:0001774)",0.0010668274358125
"Microtubule Anchoring At Microtubule Organizing Center (GO:0072393)",0.0657961463065104
"Microtubule Bundle Formation (GO:0001578)",0.000172228246724192
"Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850)",3.61235194135228e-06
"Microtubule Nucleation (GO:0007020)",0.00753988950081837
"Microtubule Polymerization (GO:0046785)",0.00101817009641505
"Microtubule Polymerization Or Depolymerization (GO:0031109)",0.000168351784320656
"Microvillus Assembly (GO:0030033)",0.00702495794212159
"Microvillus Organization (GO:0032528)",0.00256593541747051
"Midbody Abscission (GO:0061952)",3.5619260412077e-05
"Mismatch Repair (GO:0006298)",5.50384832332846e-05
"Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)",6.01299648954313e-11
"Mitochondrial DNA Metabolic Process (GO:0032042)",0.0885558437568635
"Mitochondrial RNA Metabolic Process (GO:0000959)",1.51616261149443e-05
"Mitochondrial Calcium Ion Homeostasis (GO:0051560)",0.00862205716540681
"Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851)",0.00685671335495447
"Mitochondrial Cytochrome C Oxidase Assembly (GO:0033617)",0.000155190108119662
"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",1.80600745485881e-06
"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",0.000325480419646059
"Mitochondrial Fission (GO:0000266)",0.0284141591352648
"Mitochondrial Fusion (GO:0008053)",0.000625849889181665
"Mitochondrial Gene Expression (GO:0140053)",8.87454523944629e-15
"Mitochondrial Genome Maintenance (GO:0000002)",0.000543065357657151
"Mitochondrial Membrane Organization (GO:0007006)",0.000229044763611274
"Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)",9.71448244083807e-09
"Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)",8.6238176898467e-13
"Mitochondrial Translation (GO:0032543)",3.29677270760868e-13
"Mitochondrial Transport (GO:0006839)",1.80584923299677e-07
"Mitochondrion Disassembly (GO:0061726)",7.43334073065584e-08
"Mitochondrion Distribution (GO:0048311)",0.000824795524091886
"Mitochondrion Transport Along Microtubule (GO:0047497)",0.0389791544400417
"Mitophagy (GO:0000423)",0.00508402038346675
"Mitotic DNA Damage Checkpoint Signaling (GO:0044773)",4.49603790040115e-10
"Mitotic DNA Integrity Checkpoint Signaling (GO:0044774)",0.244850507270121
"Mitotic DNA Replication (GO:1902969)",0.00271563452546979
"Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)",0.0242349654530444
"Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)",0.00234599561544521
"Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)",4.12597598122895e-09
"Mitotic G2/M Transition Checkpoint (GO:0044818)",1.96352399360027e-09
"Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)",0.000420890325289044
"Mitotic Cell Cycle Phase Transition (GO:0044772)",6.96671126058254e-11
"Mitotic Chromosome Condensation (GO:0007076)",0.0172355682123221
"Mitotic Cytokinesis (GO:0000281)",1.96805835282186e-08
"Mitotic Cytokinetic Process (GO:1902410)",0.000340736099028993
"Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573)",0.000966345963681934
"Mitotic Metaphase Plate Congression (GO:0007080)",1.59949801209248e-08
"Mitotic Nuclear Division (GO:0140014)",8.90078570303329e-06
"Mitotic Recombination (GO:0006312)",0.000613960598698199
"Mitotic Sister Chromatid Cohesion (GO:0007064)",0.923241999716953
"Mitotic Sister Chromatid Segregation (GO:0000070)",4.31061842025255e-10
"Mitotic Spindle Assembly (GO:0090307)",1.19272393753214e-06
"Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)",0.0113261939840262
"Mitotic Spindle Checkpoint Signaling (GO:0071174)",0.0113261939840262
"Mitotic Spindle Organization (GO:0007052)",4.42016513339242e-07
"Modified Amino Acid Transport (GO:0072337)",0.240843112658427
"Modulation By Host Of Symbiont Process (GO:0051851)",2.53985106887507e-05
"Modulation By Host Of Viral Genome Replication (GO:0044827)",4.60217504016909e-05
"Modulation By Host Of Viral Process (GO:0044788)",1.87308962065481e-05
"Modulation By Symbiont Of Entry Into Host (GO:0052372)",2.46885439088372e-05
"Modulation Of Chemical Synaptic Transmission (GO:0050804)",0.000353625794042243
"Monoatomic Anion Transmembrane Transport (GO:0098656)",0.0989100517087032
"Monoatomic Anion Transport (GO:0006820)",0.000317741261458516
"Monoatomic Cation Homeostasis (GO:0055080)",2.58447434563703e-09
"Monoatomic Cation Transport (GO:0006812)",0.000153042196119248
"Monoatomic Ion Transport (GO:0006811)",0.00584426763488503
"Monocarboxylic Acid Biosynthetic Process (GO:0072330)",2.37023525909513e-09
"Monocarboxylic Acid Catabolic Process (GO:0072329)",0.00360434484948362
"Monocarboxylic Acid Metabolic Process (GO:0032787)",5.11432902609465e-06
"Monocarboxylic Acid Transport (GO:0015718)",0.00557284159086611
"Monocyte Chemotaxis (GO:0002548)",5.63542813172511e-13
"Mononuclear Cell Differentiation (GO:1903131)",8.02060297957841e-08
"Monoubiquitinated Histone H2A Deubiquitination (GO:0035522)",1.38892128790542e-05
"Monoubiquitinated Histone Deubiquitination (GO:0035521)",1.38892128790542e-05
"Monoubiquitinated Protein Deubiquitination (GO:0035520)",4.51043931860305e-06
"Morphogenesis Of An Epithelium (GO:0002009)",0.000183423371675553
"Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586)",0.00108903190499811
"Multivesicular Body Assembly (GO:0036258)",5.07591905105034e-06
"Multivesicular Body Organization (GO:0036257)",4.32732484243503e-06
"Multivesicular Body Sorting Pathway (GO:0071985)",1.60406379219587e-05
"Muscle Cell Development (GO:0055001)",5.11593303120867e-06
"Muscle Cell Differentiation (GO:0042692)",0.00140547674942246
"Muscle Contraction (GO:0006936)",0.000646930501018617
"Muscle Organ Development (GO:0007517)",5.47792008264824e-12
"Muscle Tissue Development (GO:0060537)",0.0189861336640925
"Myelination (GO:0042552)",9.09993919084831e-07
"Myeloid Cell Activation Involved In Immune Response (GO:0002275)",7.91846919729626e-07
"Myeloid Cell Development (GO:0061515)",0.0152159817525266
"Myeloid Cell Differentiation (GO:0030099)",2.24189418600402e-11
"Myeloid Dendritic Cell Activation (GO:0001773)",7.72218596988975e-06
"Myeloid Leukocyte Differentiation (GO:0002573)",1.43472696042727e-14
"Myoblast Differentiation (GO:0045445)",2.96002426059451e-06
"Myofibril Assembly (GO:0030239)",0.000312046644392855
"Myotube Differentiation (GO:0014902)",0.0367735134402673
"Natural Killer Cell Activation (GO:0030101)",0.0122728978844186
"Natural Killer Cell Mediated Cytotoxicity (GO:0042267)",1.5181607898777e-05
"Natural Killer Cell Mediated Immunity (GO:0002228)",7.99762415742434e-06
"ncRNA Catabolic Process (GO:0034661)",3.81970212201057e-06
"ncRNA Metabolic Process (GO:0034660)",0.0161806829890876
"ncRNA Processing (GO:0034470)",1.39877784060543e-11
"ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)",3.76251235614141e-06
"Negative Chemotaxis (GO:0050919)",0.00015104876607055
"Negative Regulation By Host Of Viral Transcription (GO:0043922)",0.0256206398136796
"Negative Regulation Of ATP-dependent Activity (GO:0032780)",7.59852522946428e-06
"Negative Regulation Of B Cell Activation (GO:0050869)",4.62452942630599e-05
"Negative Regulation Of B Cell Proliferation (GO:0030889)",0.0164024979963561
"Negative Regulation Of BMP Signaling Pathway (GO:0030514)",0.00477032228551091
"Negative Regulation Of DNA Binding (GO:0043392)",2.97672951478272e-08
"Negative Regulation Of DNA Biosynthetic Process (GO:2000279)",4.18838383461747e-08
"Negative Regulation Of DNA Metabolic Process (GO:0051053)",8.50462963014565e-05
"Negative Regulation Of DNA Recombination (GO:0045910)",5.21183587525596e-06
"Negative Regulation Of DNA Replication (GO:0008156)",0.0413887384526419
"Negative Regulation Of DNA-templated Transcription, Elongation (GO:0032785)",0.00435294604649394
"Negative Regulation Of ERBB Signaling Pathway (GO:1901185)",0.000182426311552819
"Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)",3.89287964800789e-10
"Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)",6.06234071036202e-06
"Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)",1.10041951161091e-07
"Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972)",2.30434225510354e-05
"Negative Regulation Of GTPase Activity (GO:0034260)",0.0237223444739567
"Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124)",3.14447601225869e-11
"Negative Regulation Of JNK Cascade (GO:0046329)",1.21207229541111e-05
"Negative Regulation Of MAP Kinase Activity (GO:0043407)",3.59636954891308e-09
"Negative Regulation Of MAPK Cascade (GO:0043409)",7.052782157907e-15
"Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)",1.63722563551384e-10
"Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223)",4.2620519771878e-09
"Negative Regulation Of Notch Signaling Pathway (GO:0045746)",0.0219783849072267
"Negative Regulation Of RNA Biosynthetic Process (GO:1902679)",2.00899861625351e-06
"Negative Regulation Of RNA Metabolic Process (GO:0051253)",0.0146918738292081
"Negative Regulation Of RNA Splicing (GO:0033119)",0.000302694739923362
"Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)",0.209874739778878
"Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)",0.0508042068828938
"Negative Regulation Of T Cell Activation (GO:0050868)",1.29861133297909e-07
"Negative Regulation Of T Cell Mediated Immunity (GO:0002710)",3.94913718886583e-06
"Negative Regulation Of T Cell Proliferation (GO:0042130)",6.15831316807444e-10
"Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860)",4.74546557215398e-07
"Negative Regulation Of TOR Signaling (GO:0032007)",8.32951909763829e-05
"Negative Regulation Of TORC1 Signaling (GO:1904262)",0.00124831541026176
"Negative Regulation Of Wnt Signaling Pathway (GO:0030178)",6.81962090294413e-14
"Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232)",1.06094225779245e-05
"Negative Regulation Of Actin Filament Polymerization (GO:0030837)",4.25040849208843e-05
"Negative Regulation Of Activated T Cell Proliferation (GO:0046007)",7.59852522946428e-06
"Negative Regulation Of Amide Metabolic Process (GO:0034249)",1.59352973124034e-17
"Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992)",0.000616016832812866
"Negative Regulation Of Amyloid-Beta Formation (GO:1902430)",3.50569514668908e-05
"Negative Regulation Of Angiogenesis (GO:0016525)",2.51294759012503e-18
"Negative Regulation Of Anoikis (GO:2000811)",0.000126664425753668
"Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)",2.08062728621328e-08
"Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)",2.49970214990652e-10
"Negative Regulation Of Autophagy (GO:0010507)",2.48443802694809e-07
"Negative Regulation Of Axon Extension (GO:0030517)",0.212374962283754
"Negative Regulation Of Axonogenesis (GO:0050771)",0.349770178956681
"Negative Regulation Of Binding (GO:0051100)",2.33900932077315e-22
"Negative Regulation Of Biomineral Tissue Development (GO:0070168)",5.47171761584364e-06
"Negative Regulation Of Biosynthetic Process (GO:0009890)",0.000498368114040995
"Negative Regulation Of Blood Coagulation (GO:0030195)",0.188065187487576
"Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)",8.65166216456466e-09
"Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)",1.62874559783737e-16
"Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170)",0.00472710211258552
"Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020)",0.00375669194550883
"Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)",1.32533662322735e-11
"Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912)",2.50402812341635e-06
"Negative Regulation Of Catabolic Process (GO:0009895)",4.40134656555854e-11
"Negative Regulation Of Catalytic Activity (GO:0043086)",6.36723462568774e-07
"Negative Regulation Of Cation Channel Activity (GO:2001258)",0.00423419165526852
"Negative Regulation Of Cell Adhesion (GO:0007162)",1.4274986303215e-05
"Negative Regulation Of Cell Communication (GO:0010648)",6.47308099333341e-05
"Negative Regulation Of Cell Cycle (GO:0045786)",8.45306472205914e-09
"Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)",8.14099004793578e-08
"Negative Regulation Of Cell Cycle Process (GO:0010948)",0.00052922870961467
"Negative Regulation Of Cell Death (GO:0060548)",6.61066250090573e-07
"Negative Regulation Of Cell Development (GO:0010721)",1.34598835867517e-06
"Negative Regulation Of Cell Growth (GO:0030308)",1.73532938569383e-08
"Negative Regulation Of Cell Junction Assembly (GO:1901889)",8.80407417585044e-05
"Negative Regulation Of Cell Migration (GO:0030336)",3.89495014096392e-16
"Negative Regulation Of Cell Motility (GO:2000146)",2.81834323806741e-13
"Negative Regulation Of Cell Projection Organization (GO:0031345)",0.00618070379791914
"Negative Regulation Of Cell-Cell Adhesion (GO:0022408)",7.7391988527668e-08
"Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)",2.42733455474209e-06
"Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)",3.1788924063163e-08
"Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118)",0.000161114461721632
"Negative Regulation Of Cellular Catabolic Process (GO:0031330)",2.70408832855983e-07
"Negative Regulation Of Cellular Component Organization (GO:0051129)",4.02740002023921e-12
"Negative Regulation Of Cellular Metabolic Process (GO:0031324)",1.96311643330694e-06
"Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)",1.12445949696287e-09
"Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)",9.53847434372647e-09
"Negative Regulation Of Cellular Senescence (GO:2000773)",0.0410278420926085
"Negative Regulation Of Chemokine Production (GO:0032682)",1.1731942002347e-07
"Negative Regulation Of Chemotaxis (GO:0050922)",0.000345949363888713
"Negative Regulation Of Cilium Assembly (GO:1902018)",0.00161642507391872
"Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)",1.05454827172144e-05
"Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030)",1.21153362219996e-05
"Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)",2.04876875228475e-05
"Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)",5.61138428232482e-14
"Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)",4.36717143796513e-15
"Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719)",0.00046409287840027
"Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016)",0.000328938740459426
"Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960)",1.02449383141924e-18
"Negative Regulation Of Cytoskeleton Organization (GO:0051494)",0.000707893550673974
"Negative Regulation Of Defense Response (GO:0031348)",8.14976506045954e-15
"Negative Regulation Of Defense Response To Virus (GO:0050687)",8.41260292586442e-05
"Negative Regulation Of Developmental Growth (GO:0048640)",0.00102727805249631
"Negative Regulation Of Developmental Process (GO:0051093)",5.36769104118512e-06
"Negative Regulation Of Double-Strand Break Repair (GO:2000780)",6.3666168507444e-07
"Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042)",2.46289114614134e-05
"Negative Regulation Of Endocytosis (GO:0045806)",3.15610936687867e-09
"Negative Regulation Of Endopeptidase Activity (GO:0010951)",5.75464153233787e-10
"Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)",4.13185294529707e-05
"Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)",0.0018009108184148
"Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)",8.59470788482808e-05
"Negative Regulation Of Endothelial Cell Migration (GO:0010596)",3.28147083786933e-09
"Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)",3.89134056514938e-10
"Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)",4.1462276740615e-06
"Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)",9.15193808317086e-05
"Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)",1.92801982232e-06
"Negative Regulation Of Epithelial Cell Differentiation (GO:0030857)",0.000494111175840131
"Negative Regulation Of Epithelial Cell Migration (GO:0010633)",0.000420768965001233
"Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)",2.89603517698686e-13
"Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719)",0.0962233546022396
"Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)",1.01554231320583e-15
"Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)",4.01986450958827e-07
"Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)",4.62730045839841e-05
"Negative Regulation Of Fat Cell Differentiation (GO:0045599)",0.0356211146842505
"Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717)",0.00239888604383916
"Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922)",0.000243420888715123
"Negative Regulation Of Fibroblast Proliferation (GO:0048147)",5.41793733900011e-07
"Negative Regulation Of Focal Adhesion Assembly (GO:0051895)",0.000161114461721632
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",0.00456505039882998
"Negative Regulation Of Gluconeogenesis (GO:0045721)",0.0153428143384158
"Negative Regulation Of Growth (GO:0045926)",8.60215245106601e-25
"Negative Regulation Of Hydrolase Activity (GO:0051346)",0.000178302687399406
"Negative Regulation Of Immune Effector Process (GO:0002698)",0.000125000517780364
"Negative Regulation Of Immune Response (GO:0050777)",5.7239998675041e-17
"Negative Regulation Of Immune System Process (GO:0002683)",2.03483514149894e-09
"Negative Regulation Of Inflammatory Response (GO:0050728)",1.25963461012107e-13
"Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)",0.00301257426222832
"Negative Regulation Of Innate Immune Response (GO:0045824)",6.54321006228313e-18
"Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)",2.08576313457517e-08
"Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)",5.11180216164423e-08
"Negative Regulation Of Interleukin-1 Production (GO:0032692)",1.80680392140329e-08
"Negative Regulation Of Interleukin-10 Production (GO:0032693)",4.52479884908619e-05
"Negative Regulation Of Interleukin-12 Production (GO:0032695)",7.92367554061976e-06
"Negative Regulation Of Interleukin-2 Production (GO:0032703)",2.77884305909029e-07
"Negative Regulation Of Interleukin-6 Production (GO:0032715)",0.00162810800815418
"Negative Regulation Of Interleukin-8 Production (GO:0032717)",0.000198014054587402
"Negative Regulation Of Intracellular Protein Transport (GO:0090317)",4.42791138581771e-05
"Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)",0.00352685265338461
"Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)",2.0980797608123e-11
"Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254)",0.00807581759475522
"Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)",0.00888257121116637
"Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166)",0.00565183768565884
"Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413)",0.127096815824228
"Negative Regulation Of Kinase Activity (GO:0033673)",3.75121501333595e-06
"Negative Regulation Of Leukocyte Activation (GO:0002695)",0.0125442764002559
"Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)",0.0250277464896184
"Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)",2.8064435217196e-06
"Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)",0.000416110554717785
"Negative Regulation Of Lipid Catabolic Process (GO:0050995)",0.119784199622943
"Negative Regulation Of Lipid Metabolic Process (GO:0045833)",6.29109378843316e-05
"Negative Regulation Of Lipid Storage (GO:0010888)",5.45051357866273e-05
"Negative Regulation Of Lymphocyte Activation (GO:0051250)",0.0010100190560592
"Negative Regulation Of Lymphocyte Proliferation (GO:0050672)",1.61689654449355e-09
"Negative Regulation Of mRNA Catabolic Process (GO:1902373)",9.96313280243161e-06
"Negative Regulation Of mRNA Processing (GO:0050686)",0.0014582245871815
"Negative Regulation Of mRNA Splicing, Via Spliceosome (GO:0048025)",0.00368559941927507
"Negative Regulation Of Macroautophagy (GO:0016242)",0.0007096996125512
"Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)",1.02597208512387e-16
"Negative Regulation Of Macrophage Activation (GO:0043031)",0.0219544078120872
"Negative Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010745)",0.000387136517009925
"Negative Regulation Of Metabolic Process (GO:0009892)",6.37332462058862e-06
"Negative Regulation Of miRNA Metabolic Process (GO:2000629)",0.000280389510672007
"Negative Regulation Of miRNA Transcription (GO:1902894)",0.000280389510672007
"Negative Regulation Of Microtubule Depolymerization (GO:0007026)",0.00249166238150292
"Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111)",0.000642974382146364
"Negative Regulation Of Mitochondrion Organization (GO:0010823)",5.42970717836962e-08
"Negative Regulation Of Mitotic Cell Cycle (GO:0045930)",5.20002204670826e-05
"Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)",3.66088184289762e-12
"Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841)",0.0220114274324513
"Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)",2.71526433803274e-05
"Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762)",0.000182487125743783
"Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)",2.68442836339501e-05
"Negative Regulation Of Nervous System Development (GO:0051961)",7.21865225413454e-06
"Negative Regulation Of Neurogenesis (GO:0050768)",3.96740884325163e-07
"Negative Regulation Of Neuroinflammatory Response (GO:0150079)",0.00107706891415108
"Negative Regulation Of Neuron Apoptotic Process (GO:0043524)",1.70442167091434e-12
"Negative Regulation Of Neuron Death (GO:1901215)",1.24025510557061e-10
"Negative Regulation Of Neuron Projection Development (GO:0010977)",0.000851678957305385
"Negative Regulation Of Nucleocytoplasmic Transport (GO:0046823)",7.27602838880207e-05
"Negative Regulation Of Organelle Assembly (GO:1902116)",5.9338810530258e-07
"Negative Regulation Of Ossification (GO:0030279)",4.0017906555194e-06
"Negative Regulation Of Osteoblast Differentiation (GO:0045668)",0.0267078784806209
"Negative Regulation Of Osteoclast Differentiation (GO:0045671)",0.00134425851181473
"Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202)",3.69262234380971e-05
"Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)",0.00173686181838121
"Negative Regulation Of Peptidase Activity (GO:0010466)",1.07019941949922e-08
