"Pathway","R2mean","R2median","R2sd","V1VE"
"Ceramide Metabolic Process (GO:0006672)",0.985094397778947,0.986137241100378,0.00532210244756792,0.99258534870289
"Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)",0.995708714015474,0.995957026192435,0.00159124719907736,0.998048202470723
"Chaperone-Mediated Protein Complex Assembly (GO:0051131)",0.993403025642597,0.994368019222703,0.00377675318691047,0.997571732125272
"Chemical Synaptic Transmission (GO:0007268)",0.98764248381806,0.988588098395597,0.00370927122030233,0.991996568420799
"Chemokine-Mediated Signaling Pathway (GO:0070098)",0.995019523959488,0.995084324277712,0.00238339054534861,0.996379000939851
"Chloride Transmembrane Transport (GO:1902476)",0.728899945929015,0.759895379792289,0.177390503703503,0.8772655195112
"Chloride Transport (GO:0006821)",0.99508583649123,0.995652036686084,0.00222810611501979,0.996253777838746
"Cholesterol Biosynthetic Process (GO:0006695)",0.959262274953312,0.959001551478762,0.0129491753092082,0.985663792971259
"Cholesterol Efflux (GO:0033344)",0.992723196524252,0.992737159845944,0.00482301443292276,0.99524920992751
"Cholesterol Homeostasis (GO:0042632)",0.995080883791924,0.994877032730253,0.00175229623401353,0.99696835979722
"Cholesterol Metabolic Process (GO:0008203)",0.97934320659627,0.978273746156143,0.00510850187173075,0.990090684044647
"Cholesterol Transport (GO:0030301)",0.986654166225579,0.987648873398379,0.00447164602160665,0.991505546238702
"Chondrocyte Differentiation (GO:0002062)",0.975714979448031,0.979548811053327,0.0138845866712364,0.986495384158906
"Chondroitin Sulfate Metabolic Process (GO:0030204)",0.956879648382004,0.965958561230262,0.0215621610481132,0.982874136384515
"Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)",0.951716395955127,0.963094735401691,0.0292262697307472,0.980472039386621
"Chordate Embryonic Development (GO:0043009)",0.986103218396144,0.98639183379947,0.00586822534330737,0.990875469790539
"Chromosome Condensation (GO:0030261)",0.988971228734767,0.989879904126678,0.00515091399421684,0.993170983567044
"Chromosome Organization (GO:0051276)",0.973535293253423,0.973693072574046,0.00784357137519248,0.987556553602323
"Cilium Movement (GO:0003341)",0.986282535842101,0.989929887583587,0.0100474367336213,0.990458699209624
"Circulatory System Development (GO:0072359)",0.990683176667896,0.990168790796184,0.00175066410525111,0.994425005336746
"Clathrin Coat Assembly (GO:0048268)",0.994553326603661,0.995037221349899,0.00315470359480926,0.996588770401544
"Clathrin-Dependent Endocytosis (GO:0072583)",0.99190259731624,0.992385642257202,0.00336079200747954,0.995586457498343
"Coenzyme A Biosynthetic Process (GO:0015937)",0.994407088490508,0.994565913672458,0.00308323457729281,0.996765393797216
"Coenzyme A Metabolic Process (GO:0015936)",0.992540699515148,0.992108563912312,0.00282552767933146,0.995485204369687
"Cognition (GO:0050890)",0.97666388044801,0.977998088192142,0.00774621984275398,0.988921195192811
"Collagen Fibril Organization (GO:0030199)",0.929957381668266,0.936361309199503,0.0415508537605302,0.959354325836621
"Connective Tissue Development (GO:0061448)",0.997091505287759,0.997853131797498,0.00185316070972548,0.998018497411618
"Contractile Actin Filament Bundle Assembly (GO:0030038)",0.996512543899632,0.996844226605835,0.00155986050027864,0.998033306888156
"Copper Ion Homeostasis (GO:0055070)",0.985012779230284,0.985863425407512,0.00706441175888002,0.99398002601006
"Cortical Actin Cytoskeleton Organization (GO:0030866)",0.982631735642855,0.98160383698185,0.00608137630623016,0.990557223011459
"Cortical Cytoskeleton Organization (GO:0030865)",0.993825421273383,0.993914637960413,0.00278862653584517,0.996574060534185
"Cotranslational Protein Targeting To Membrane (GO:0006613)",0.996451986097257,0.996378136669387,0.00131679001396015,0.998997113500598
"Cyclic-Nucleotide-Mediated Signaling (GO:0019935)",0.971468657077235,0.972867024772594,0.0116073415013461,0.984329418553359
"Cytoplasmic Microtubule Organization (GO:0031122)",0.994246018804264,0.994169490751005,0.00180693559047047,0.996742044368354
"Cytoplasmic Sequestering Of Protein (GO:0051220)",0.996925510804222,0.997383883404157,0.00190223324507866,0.998127990826261
"Cytoplasmic Sequestering Of Transcription Factor (GO:0042994)",0.999629180849873,0.999657980778812,0.000201714666713238,0.999718039279443
"Cytoplasmic Translation (GO:0002181)",0.999609934535248,0.999582019689199,5.39827263479261e-05,0.999949900648131
"Cytoplasmic Translational Initiation (GO:0002183)",0.99564172379649,0.995848835458659,0.0013797573097477,0.998785694909774
"Cytoskeleton Organization (GO:0007010)",0.996069151690766,0.996016837442637,0.001161797184574,0.997357059953446
"Cytoskeleton-Dependent Cytokinesis (GO:0061640)",0.994995447102852,0.994715626092681,0.00189111913947739,0.997095154957699
"Cytoskeleton-Dependent Intracellular Transport (GO:0030705)",0.989216743293506,0.991349557924659,0.00601422617245922,0.994577311529901
"Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753)",0.978117494004918,0.980171360809968,0.00759262468192008,0.990651202269825
"Cytosolic Transport (GO:0016482)",0.982606291358654,0.98331014507053,0.0040020529188301,0.991771324275785
"Defense Response To Gram-negative Bacterium (GO:0050829)",0.999190919658782,0.99923290837141,0.000307034904310517,0.999434821463922
"Defense Response To Gram-positive Bacterium (GO:0050830)",0.99895841497848,0.998926873805854,0.000297283621749637,0.99933700371009
"Defense Response To Bacterium (GO:0042742)",0.998270376449958,0.998462389863311,0.000547057700424197,0.998801268985837
"Defense Response To Fungus (GO:0050832)",0.999793985262127,0.999876745281267,0.000230296608127767,0.999837736511886
"Defense Response To Protozoan (GO:0042832)",0.988120053374429,0.986815302936317,0.00354988553811143,0.992868858674313
"Dendrite Morphogenesis (GO:0048813)",0.989695058376626,0.990663661118443,0.00470075562206826,0.993099038268561
"Dendritic Cell Chemotaxis (GO:0002407)",0.998727211841092,0.999176603465581,0.00108469518011179,0.999328887075871
"Dendritic Cell Differentiation (GO:0097028)",0.99825799108754,0.998262888939268,0.000822428859886183,0.998790594331548
"Dendritic Cell Migration (GO:0036336)",0.998845332468313,0.999218106711377,0.000997895111743515,0.999325366915602
"Dendritic Spine Morphogenesis (GO:0060997)",0.948996018648908,0.969253867730755,0.0464911157107356,0.97091489301423
"Dendritic Spine Organization (GO:0097061)",0.9965213046082,0.996686623452719,0.00193970480003142,0.99766312540009
"Dephosphorylation (GO:0016311)",0.991542303026203,0.991489297306515,0.000803174665397172,0.995227036472407
"Determination Of Bilateral Symmetry (GO:0009855)",0.992363040066593,0.992410397258028,0.0030071521015272,0.995288348642882
"Determination Of Heart Left/Right Asymmetry (GO:0061371)",0.975985543461082,0.977771340188424,0.0111587383349573,0.985493913436231
"Determination Of Left/Right Symmetry (GO:0007368)",0.99281776836993,0.993894581807813,0.00392868775144086,0.99554609470139
"Development Of Primary Male Sexual Characteristics (GO:0046546)",0.995971443276718,0.996331096225773,0.00186134999955692,0.997592072160579
"Diacylglycerol Metabolic Process (GO:0046339)",0.864957106027885,0.868581140090136,0.0398483029318621,0.942449083930538
"Dicarboxylic Acid Catabolic Process (GO:0043649)",0.966514151784191,0.967879908133784,0.0171469508560906,0.988349153550311
"Dicarboxylic Acid Metabolic Process (GO:0043648)",0.987331497168525,0.987570128426396,0.00307068886251213,0.993102441891847
"Dicarboxylic Acid Transport (GO:0006835)",0.993041708532733,0.993439931640302,0.00509981265408063,0.995291594840341
"Digestive Tract Development (GO:0048565)",0.978618507575441,0.976002354455797,0.0108503056087583,0.985654918635664
"Diol Biosynthetic Process (GO:0034312)",0.951536567130384,0.951370978443826,0.0262223333769438,0.982980939435
"Diterpenoid Metabolic Process (GO:0016101)",0.989067941400227,0.992459303791272,0.00878102333929618,0.993112277174448
"Dolichol Metabolic Process (GO:0019348)",0.991832078388441,0.993699655922224,0.00554578668779365,0.995767452088724
"Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488)",0.993204147675594,0.993699902296541,0.00333241329754619,0.996170929318653
"Dopamine Metabolic Process (GO:0042417)",0.990615379289583,0.99230893391389,0.00637438409822595,0.994291249003068
"Dosage Compensation By Inactivation Of X Chromosome (GO:0009048)",0.993256276890889,0.99430478624706,0.00371146121654767,0.99645023839475
"Double-Strand Break Repair Via Break-Induced Replication (GO:0000727)",0.969963532778916,0.973181191852423,0.015849609922385,0.987613664039467
"Double-Strand Break Repair Via Homologous Recombination (GO:0000724)",0.989045375242811,0.98838681423212,0.00252350930863197,0.994115558958205
"Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303)",0.995340509889068,0.995762350864393,0.0011151301881569,0.997231103188328
"Ear Morphogenesis (GO:0042471)",0.986515246043597,0.989389813315358,0.0142261639857181,0.992233829595486
"Early Endosome To Golgi Transport (GO:0034498)",0.985603862623719,0.98691148950315,0.00699527846948752,0.995811895980533
"Early Endosome To Late Endosome Transport (GO:0045022)",0.971616368430817,0.974967307042949,0.0220311122073774,0.984621504501291
"Electron Transport Chain (GO:0022900)",0.989003408822596,0.988160175892953,0.00622903678664466,0.99564483871938
"Embryonic Heart Tube Morphogenesis (GO:0003143)",0.971751075982997,0.973812647325419,0.0140702074312441,0.983740824649645
"Embryonic Hemopoiesis (GO:0035162)",0.978367896544813,0.985433301051301,0.0149801700510308,0.989149137860103
"Embryonic Limb Morphogenesis (GO:0030326)",0.980065957132062,0.979957880556665,0.00765491447185845,0.990418322123788
"Embryonic Organ Development (GO:0048568)",0.999154568179458,0.999124735214531,0.000199421123804254,0.999361809269625
"Embryonic Organ Morphogenesis (GO:0048562)",0.984657357455321,0.984912088938444,0.00712112067759509,0.990958512791466
"Embryonic Skeletal System Development (GO:0048706)",0.962925234220387,0.965899857054264,0.0208110574699667,0.979877020054594
"Embryonic Skeletal System Morphogenesis (GO:0048704)",0.993553407209694,0.993436410011632,0.00397169629335343,0.995669459652209
"Endocardial Cushion Development (GO:0003197)",0.940255427967419,0.933686268206544,0.0255929766507314,0.970576681983412
"Endocardial Cushion Morphogenesis (GO:0003203)",0.96254409041872,0.960985066767503,0.0177494395216408,0.980711147902352
"Endocytic Recycling (GO:0032456)",0.988216741927055,0.987982602769615,0.00219341032267956,0.994214921554696
"Endoderm Formation (GO:0001706)",0.992707015485362,0.993577353513003,0.00313825112937777,0.995552877935322
"Endodermal Cell Differentiation (GO:0035987)",0.993687321046061,0.993840663547052,0.00249208073239195,0.996281746142956
"Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894)",0.981758453085954,0.983333174586207,0.00996471598719186,0.991106540767049
"Endonucleolytic Cleavage Of Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",0.9969178044869,0.997015879675647,0.00106034955485013,0.997829611733198
"Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)",0.992307481905291,0.992323916283823,0.00346091064355441,0.996132331448118
"Endoplasmic Reticulum Mannose Trimming (GO:1904380)",0.985613532119644,0.985836958049487,0.00542379892313546,0.992331264903136
"Endoplasmic Reticulum Organization (GO:0007029)",0.989405890320778,0.990359196056263,0.00486472130621938,0.994977618445413
"Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)",0.987058213646736,0.987184997642202,0.00267738779973945,0.995033485428861
"Endoplasmic Reticulum To Cytosol Transport (GO:1903513)",0.988769165671044,0.991486104467658,0.00685086569478439,0.996125605425883
"Endoplasmic Reticulum Tubular Network Organization (GO:0071786)",0.985946626809731,0.985268750148861,0.00497000559404355,0.994240506272651
"Endosomal Lumen Acidification (GO:0048388)",0.995747238014227,0.996927610129367,0.00340158887674485,0.997870536864249
"Endosomal Vesicle Fusion (GO:0034058)",0.97434243552699,0.976843898352881,0.0101266568806509,0.989773064405514
"Endosome Organization (GO:0007032)",0.992639159254108,0.993389101293934,0.00304781441693592,0.996162994303171
"Endosome To Lysosome Transport (GO:0008333)",0.981466850539496,0.983396727276997,0.00567200702745429,0.990787889566617
"Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510)",0.982926125991994,0.984749008459545,0.00608844046853041,0.995895452712076
"Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509)",0.992670814872576,0.993366031291943,0.00310850338399999,0.997033849771302
"Endothelial Cell Development (GO:0001885)",0.994842422381294,0.994953414824558,0.0022747636109206,0.996991608863676
"Endothelial Cell Migration (GO:0043542)",0.992317673807522,0.99245041912082,0.002507515554245,0.995505692515656
"Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)",0.996849090085566,0.99671639470985,0.000619145408508895,0.999046940109132
"Entrainment Of Circadian Clock By Photoperiod (GO:0043153)",0.990028479753962,0.991967152379728,0.00611567586077857,0.995060294787732
"Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)",0.997674386416924,0.997679214531907,0.000614476180020351,0.998365280690655
"Eosinophil Chemotaxis (GO:0048245)",0.991532808023256,0.995081796999165,0.0095303078059999,0.99441651475261
"Eosinophil Migration (GO:0072677)",0.991532808023256,0.995081796999165,0.0095303078059999,0.99441651475261
"Ephrin Receptor Signaling Pathway (GO:0048013)",0.994792494581158,0.994565158904857,0.00276180237979202,0.996150153129825
"Epiboly Involved In Wound Healing (GO:0090505)",0.996713327799847,0.996942454642671,0.00153915676367259,0.9982185037324
"Epidermal Cell Differentiation (GO:0009913)",0.998585097925913,0.998757610919206,0.000533131093417777,0.999021877461601
"Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)",0.97691362408365,0.97465480431734,0.00839193671261486,0.986081897214436
"Epidermis Development (GO:0008544)",0.997088275381276,0.997180709725039,0.00124182031714547,0.997890024521403
"Epigenetic Regulation Of Gene Expression (GO:0040029)",0.984771526988358,0.985887477720471,0.00517334472788843,0.993177632721408
"Epithelial Cell Differentiation (GO:0030855)",0.997327808817426,0.997255784592812,0.000450731536301685,0.998394367310429
"Epithelial Cell Migration (GO:0010631)",0.991757512108127,0.992136538637409,0.00220230584710266,0.994904114475413
"Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351)",0.981363261973202,0.989820555418656,0.0233172072737893,0.989449972023604
"Epithelial To Mesenchymal Transition (GO:0001837)",0.99358207868286,0.993635670873375,0.00144284892066442,0.99609120442775
"Epithelial Tube Morphogenesis (GO:0060562)",0.995121806921756,0.995486642090937,0.00239216021001513,0.996908287305325
"Epithelium Development (GO:0060429)",0.994090497440294,0.994647575462351,0.00164123622737509,0.996502201811755
"Erythrocyte Development (GO:0048821)",0.988454996814292,0.990712805024396,0.0101175107976349,0.992955909186185
"Erythrocyte Differentiation (GO:0030218)",0.998962757036134,0.999054893758328,0.000335921178096323,0.999300709014512
"Establishment Of Apical/Basal Cell Polarity (GO:0035089)",0.995343696660153,0.9969557585419,0.00422864052269053,0.997679372038989
"Establishment Of Chromosome Localization (GO:0051303)",0.954009036253829,0.963433789901925,0.0195120102506722,0.984406337854759
"Establishment Of Endothelial Barrier (GO:0061028)",0.994143924003338,0.994195236765963,0.00214380800385788,0.996701952881256
"Establishment Of Epithelial Cell Polarity (GO:0090162)",0.994166841102271,0.995685757828156,0.00389092869533613,0.997101643995385
"Establishment Of Melanosome Localization (GO:0032401)",0.976886149412105,0.977754095171745,0.0108807716519498,0.991012103908232
"Establishment Of Mitotic Spindle Localization (GO:0040001)",0.988599346182031,0.990072223391208,0.0049724928722004,0.994039839657676
"Establishment Of Mitotic Spindle Orientation (GO:0000132)",0.988887458504691,0.9898873468334,0.00481132696372388,0.994444666870178
"Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599)",0.996459227640649,0.997008635928309,0.00188214025619512,0.998452941479003
"Establishment Of Protein Localization To Extracellular Region (GO:0035592)",0.975805040637628,0.977799480850445,0.0104962070451458,0.989091174558446
"Establishment Of Protein Localization To Membrane (GO:0090150)",0.995891244990456,0.996041644081082,0.00125036048245208,0.997395617329285
"Establishment Of Protein Localization To Mitochondrion (GO:0072655)",0.988181389580786,0.98860618916187,0.00334836213304444,0.995139614306815
"Establishment Of Protein Localization To Organelle (GO:0072594)",0.989748661221223,0.98974725031749,0.00218732970786217,0.994649108737299
"Establishment Of Protein Localization To Plasma Membrane (GO:0061951)",0.988409146438709,0.98901565374335,0.00401843042755793,0.995103888756169
"Establishment Of Protein Localization To Vacuole (GO:0072666)",0.965768002547928,0.970245257456253,0.0269499398586151,0.985532060638082
"Establishment Of Spindle Localization (GO:0051293)",0.971961506992551,0.976761768174089,0.021867529539698,0.985279622285594
"Establishment Of Spindle Orientation (GO:0051294)",0.988749348612372,0.989993769006247,0.00515016091914317,0.994034119202903
"Establishment Of Vesicle Localization (GO:0051650)",0.98123536647595,0.982365649291156,0.00827819156663898,0.992907248639257
"Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)",0.959619325445734,0.965500540458453,0.0179754098344895,0.975836234352033
"Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)",0.993761389600186,0.994949296164295,0.003518111888468,0.996350904336998
"Ether Lipid Metabolic Process (GO:0046485)",0.987425728663484,0.990469760893986,0.00898730263718369,0.992472986559386
"Exit From Mitosis (GO:0010458)",0.995339024481662,0.995267642526922,0.00153705949323645,0.997106071532811
"Exocytosis (GO:0006887)",0.983926401685822,0.984151063259075,0.00498285358589435,0.991514275270328
"Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928)",0.944048770840338,0.947141969766437,0.0275512504691953,0.988673689911511
"External Encapsulating Structure Organization (GO:0045229)",0.996549392929958,0.997179332220141,0.00170337506757591,0.99734885735051
"Extracellular Matrix Disassembly (GO:0022617)",0.992694971332595,0.994806373647993,0.00505498763637852,0.99551111786252
"Extracellular Matrix Organization (GO:0030198)",0.992434645251436,0.993167642543722,0.00324475603552752,0.994704473258645
"Extracellular Structure Organization (GO:0043062)",0.996587686569634,0.997192148662221,0.00173987863183307,0.99737322198541
"Extrinsic Apoptotic Signaling Pathway (GO:0097191)",0.990980495123941,0.991496527351928,0.0016009530609164,0.995070594246239
"Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)",0.994985731581846,0.995404877675632,0.0026084664627065,0.996824276556785
"Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)",0.980548574281879,0.980638143800982,0.00415194790953943,0.992538850563162
"Eye Development (GO:0001654)",0.97871173735388,0.980265096995204,0.00758834448457264,0.988587306814364
"Facultative Heterochromatin Formation (GO:0140718)",0.980597140227723,0.981848356072128,0.0155697777382845,0.990458515470739
"Fat Cell Differentiation (GO:0045444)",0.99430113233608,0.993965521892734,0.00179031390631952,0.996188048692381
"Fat-Soluble Vitamin Metabolic Process (GO:0006775)",0.981350818489718,0.983716881117182,0.00666790036373932,0.992047095341427
"Fatty Acid Beta-Oxidation (GO:0006635)",0.969868218514963,0.968947780253682,0.00738932210138211,0.98917334850954
"Fatty Acid Biosynthetic Process (GO:0006633)",0.99373870210718,0.994161152711239,0.00286659368044057,0.996176060763336
"Fatty Acid Catabolic Process (GO:0009062)",0.966157719747814,0.968192575013063,0.00923890576325185,0.986929149460334
"Fatty Acid Derivative Biosynthetic Process (GO:1901570)",0.985016028704389,0.989177409635482,0.0112504943800774,0.990886309783977
"Fatty Acid Metabolic Process (GO:0006631)",0.98978701788424,0.989896610284746,0.00265130692552611,0.993859742077742
"Fatty Acid Oxidation (GO:0019395)",0.968395509167845,0.969757937218729,0.00658430827649504,0.988960305729325
"Fatty Acid Transmembrane Transport (GO:1902001)",0.958849897206396,0.964865562244317,0.0272816177634628,0.976842939217399
"Fatty Acid Transport (GO:0015908)",0.969138904946299,0.966589293563349,0.0175917076460386,0.982774403728786
"fatty-acyl-CoA Biosynthetic Process (GO:0046949)",0.987004718556672,0.987450745393062,0.00579258377571548,0.993673298638333
"fatty-acyl-CoA Metabolic Process (GO:0035337)",0.984969099723403,0.987420802410544,0.0103617752971253,0.991220650113796
"Female Gamete Generation (GO:0007292)",0.924387240951621,0.928060444640157,0.0357353027558105,0.966754836702955
"Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)",0.986840502226829,0.989828474907108,0.00662561856780962,0.992549385763749
"Filopodium Assembly (GO:0046847)",0.998630654386,0.999209099275637,0.0013758961627152,0.998970482519625
"Focal Adhesion Assembly (GO:0048041)",0.997609072243227,0.998020271559868,0.00149220712370072,0.998248531618807
"Folic Acid Metabolic Process (GO:0046655)",0.977269654774077,0.979005372887898,0.00946399761529207,0.989794264378597
"Folic Acid-Containing Compound Metabolic Process (GO:0006760)",0.961047351846359,0.968120786974671,0.0162068584335464,0.98460490893007
"Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732)",0.995379362108886,0.995731900550961,0.00173932749661475,0.999232479487022
"Ganglioside Metabolic Process (GO:0001573)",0.981553883851775,0.982444440126635,0.00582857843242255,0.990920122489232
"Gastrulation (GO:0007369)",0.96872141627569,0.98549121573518,0.0309113339322014,0.982337493730404
"Generation Of Neurons (GO:0048699)",0.993690992303757,0.993558074439082,0.00113158264846991,0.995979091828063
"Gland Development (GO:0048732)",0.997431955442317,0.997725439996019,0.00125268194928829,0.998425289777962
"Glial Cell Development (GO:0021782)",0.944421150336458,0.951368347964765,0.0328253272257325,0.980545638250101
"Glial Cell Differentiation (GO:0010001)",0.997610455204441,0.997918566007232,0.00128084861065646,0.99831729816461
"Gliogenesis (GO:0042063)",0.998931692055078,0.999368293226283,0.0010489090852557,0.9992405908238
"Gluconeogenesis (GO:0006094)",0.997414720618164,0.997580317017413,0.000658499406481464,0.998572588630755
"Glucose 6-Phosphate Metabolic Process (GO:0051156)",0.974571140076451,0.975541021571207,0.00829480189851458,0.988364376681464
"Glucose Homeostasis (GO:0042593)",0.99839057554524,0.998587648391354,0.000658576165982332,0.998838523425588
"Glucose Metabolic Process (GO:0006006)",0.996093110889451,0.996007266275456,0.000634053570707459,0.997670241196654
"Glucose Transmembrane Transport (GO:1904659)",0.987420323071418,0.991328769018188,0.0124769596392509,0.9916597592129
"Glutamate Metabolic Process (GO:0006536)",0.964272787999578,0.964675420325924,0.0138142231553429,0.986263538302271
"Glutamate Receptor Signaling Pathway (GO:0007215)",0.921188523102788,0.929857274178136,0.0507633542800275,0.954564885832498
"Glutamine Family Amino Acid Metabolic Process (GO:0009064)",0.980811950797854,0.979515596482043,0.00518774460424869,0.99088324029589
"Glycerolipid Catabolic Process (GO:0046503)",0.991939170187937,0.993759380174612,0.00386808803341669,0.995242093900661
"Glycerophospholipid Biosynthetic Process (GO:0046474)",0.927630216840977,0.927201570161841,0.0114270104095916,0.967925487883764
"Glycerophospholipid Catabolic Process (GO:0046475)",0.99032148617646,0.991426919559126,0.00523798164619403,0.993749375378391
"Glycerophospholipid Metabolic Process (GO:0006650)",0.978409405014207,0.983721657354289,0.0103923770261985,0.986699646745562
"Glycogen Metabolic Process (GO:0005977)",0.99292878591205,0.993838853009045,0.0023580173254202,0.995355296759849
"Glycolipid Biosynthetic Process (GO:0009247)",0.976810272007125,0.978514697121574,0.00654680402704006,0.98760574796139
"Glycolipid Metabolic Process (GO:0006664)",0.961747525198575,0.958704581976369,0.0127831414289291,0.980388947933417
"Glycolytic Process (GO:0006096)",0.99857028721187,0.998518660615955,0.00051124944062842,0.999192397676134
"Glycoprotein Biosynthetic Process (GO:0009101)",0.994922153686912,0.995495074954111,0.00200422418629443,0.996719836946935
"Glycoprotein Catabolic Process (GO:0006516)",0.976781824442791,0.977598748227526,0.00927181222562925,0.990143063151768
"Glycoprotein Metabolic Process (GO:0009100)",0.989451805966064,0.989707684431143,0.00319425161508536,0.993624490071848
"Glycosaminoglycan Biosynthetic Process (GO:0006024)",0.949534906210058,0.957214504550886,0.0191589727024435,0.974880649565042
"Glycosaminoglycan Metabolic Process (GO:0030203)",0.986872361938646,0.987787480441453,0.00686722688472515,0.992593239839178
"Glycosphingolipid Biosynthetic Process (GO:0006688)",0.969330439451313,0.974345139977039,0.0141803532878916,0.985497178820993
"Glycosphingolipid Metabolic Process (GO:0006687)",0.967750562394757,0.971875358114614,0.0104370399539689,0.984901823301328
"Gonad Development (GO:0008406)",0.994268052617686,0.994731235109355,0.00224511230611579,0.996716888259311
"Granulocyte Chemotaxis (GO:0071621)",0.996925920224555,0.997185103226276,0.00102185593032635,0.997864217133141
"Granulocyte Differentiation (GO:0030851)",0.984454400774867,0.991457095438216,0.014912787121213,0.992121884748523
"Growth Hormone Receptor Signaling Pathway (GO:0060396)",0.992217918517309,0.991822684710664,0.0033045217760503,0.995789350504246
"Heart Contraction (GO:0060047)",0.998833523329731,0.999139155114415,0.000864181394180617,0.999118579591131
"Heart Development (GO:0007507)",0.994053686951142,0.994185518242354,0.00128625847811756,0.996354071691155
"Heart Looping (GO:0001947)",0.975538182876007,0.977339387162629,0.0113540522768068,0.985493913436231
"Heart Morphogenesis (GO:0003007)",0.996785044541462,0.996892474309983,0.00115469133027486,0.997624184124374
"Heart Trabecula Morphogenesis (GO:0061384)",0.994208921378029,0.994733994758063,0.00328988146841868,0.996456710426735
"Hematopoietic Progenitor Cell Differentiation (GO:0002244)",0.997130725357483,0.997266506422636,0.00114213631706363,0.998158749840407
"Heme Biosynthetic Process (GO:0006783)",0.985283346240398,0.985902845572019,0.00587574196478213,0.99251742701939
"Hemopoiesis (GO:0030097)",0.996790939262318,0.996893939808462,0.000566292482533415,0.997977997506851
"Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)",0.98362445372342,0.982918837825302,0.0058450693723496,0.988882555439617
"Hepaticobiliary System Development (GO:0061008)",0.98743619719251,0.987413428997376,0.0034087723625671,0.99448703147408
"Heterochromatin Formation (GO:0031507)",0.994003554928032,0.993608295871873,0.0023142983902341,0.996456853123796
"Heterochromatin Organization (GO:0070828)",0.993728263504276,0.993383713206558,0.00232057313220553,0.996440970098347
"Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)",0.997936691611526,0.998520869559224,0.00212582643945748,0.998638629898933
"Heterotypic Cell-Cell Adhesion (GO:0034113)",0.997152340158789,0.997437469382751,0.00160467592616491,0.99810622312374
"Hexose Biosynthetic Process (GO:0019319)",0.997317170170781,0.997444270484936,0.000674261796622084,0.998504502022252
"Hexose Metabolic Process (GO:0019318)",0.987004649849795,0.98823543741671,0.0029271623492797,0.992310835355076
"Hexose Transmembrane Transport (GO:0008645)",0.992207928565434,0.993818152031946,0.00701990159203873,0.99471409720515
"High-Density Lipoprotein Particle Remodeling (GO:0034375)",0.996675985754239,0.997514547591767,0.00334040545759129,0.997592303293863
"Histone H2A Acetylation (GO:0043968)",0.98965030894903,0.989191637969173,0.00349880478535743,0.996129732319011
"Histone H2A Monoubiquitination (GO:0035518)",0.943671400446566,0.956360011133392,0.0464019282341506,0.976646434501941
"Histone H2A Ubiquitination (GO:0033522)",0.963953048531191,0.971266676905957,0.0290020496874276,0.985708078388422
"Histone H3 Acetylation (GO:0043966)",0.99076991548732,0.991192581237335,0.00290557896350392,0.99553770383591
"Histone H3-K4 Methylation (GO:0051568)",0.972426819879587,0.972918608662037,0.00931352042659313,0.986900260325954
"Histone H4 Acetylation (GO:0043967)",0.985801696155894,0.987036861643119,0.00427818657920142,0.993913802366497
"Histone H4-K16 Acetylation (GO:0043984)",0.968626871796157,0.966565186201244,0.0176224083607342,0.989120869293763
"Histone H4-K5 Acetylation (GO:0043981)",0.986086655057413,0.98691879284667,0.00491012911826747,0.992993003071358
"Histone H4-K8 Acetylation (GO:0043982)",0.986086655057413,0.98691879284667,0.00491012911826747,0.992993003071358
"Histone Acetylation (GO:0016573)",0.989934083134338,0.989401690493547,0.00290985806975424,0.995713702063765
"Histone Deacetylation (GO:0016575)",0.986342991253149,0.986499472459392,0.00352422229464762,0.993622376360328
"Histone Deubiquitination (GO:0016578)",0.990498351862786,0.990433060855632,0.00279984197837132,0.995438725500772
"Histone Lysine Methylation (GO:0034968)",0.963286585777373,0.96544853844342,0.0114937454581191,0.982107122462317
